ECTRL ID;Sequence Number;Time Over;Flight Level;Latitude;Longitude
264867988;0;01.09.2023 00:10;0;33.95;-118.4
264867988;1;01.09.2023 00:20;0;33.95;-118.4
264867988;2;01.09.2023 00:31;210;34.50111;-117.59
264867988;3;01.09.2023 00:38;292;35.03945;-116.78
264867988;4;01.09.2023 00:44;350;35.56583;-115.96972
264867988;5;01.09.2023 00:51;350;36.07972;-115.15972
264867988;6;01.09.2023 00:54;350;36.41556;-114.79695
264867988;7;01.09.2023 00:57;350;36.71139;-114.47389
264867988;8;01.09.2023 01:08;350;37.93333;-113.5
264867988;9;01.09.2023 01:20;350;39.30222;-112.50556
264867988;10;01.09.2023 01:22;350;39.6175;-112.32417
264867988;11;01.09.2023 01:27;350;40.275;-111.94056
264867988;12;01.09.2023 01:35;350;41.11306;-111.03028
264867988;13;01.09.2023 01:42;350;41.92306;-110.12028
264867988;14;01.09.2023 01:50;350;42.70639;-109.21
264867988;15;01.09.2023 01:57;350;43.46306;-108.29972
264867988;16;01.09.2023 02:03;350;44.13361;-107.42306
264867988;17;01.09.2023 02:10;350;44.78278;-106.54667
264867988;18;01.09.2023 02:16;350;45.41083;-105.67
264867988;19;01.09.2023 02:22;350;46.01889;-104.79333
264867988;20;01.09.2023 02:28;350;46.60722;-103.91667
264867988;21;01.09.2023 02:34;350;47.17667;-103.04028
264867988;22;01.09.2023 02:40;350;47.7275;-102.16361
264867988;23;01.09.2023 02:45;350;48.26028;-101.28695
264867988;24;01.09.2023 02:50;350;48.71556;-100.46528
264867988;25;01.09.2023 02:55;350;49.15695;-99.64333
264867988;26;01.09.2023 02:59;350;49.585;-98.82167
264867988;27;01.09.2023 03:04;350;50;-98
264867988;28;01.09.2023 03:05;350;50.10222;-98.06917
264867988;29;01.09.2023 03:06;350;50.24639;-97.81167
264867988;30;01.09.2023 03:08;350;50.38695;-97.55889
264867988;31;01.09.2023 03:08;350;50.45861;-97.42833
264867988;32;01.09.2023 03:09;350;50.53056;-97.29695
264867988;33;01.09.2023 03:12;350;50.63667;-96.74889
264867988;34;01.09.2023 03:14;350;50.73972;-96.20083
264867988;35;01.09.2023 03:17;350;50.84222;-95.56611
264867988;36;01.09.2023 03:20;350;50.96139;-94.94111
264867988;37;01.09.2023 03:27;350;51.62028;-93.95278
264867988;38;01.09.2023 03:33;350;52.2525;-92.96472
264867988;39;01.09.2023 03:39;350;52.85917;-91.97639
264867988;40;01.09.2023 03:45;350;53.44139;-90.98833
264867988;41;01.09.2023 03:51;354;54;-90
264867988;42;01.09.2023 03:56;370;54.45445;-89.24806
264867988;43;01.09.2023 03:59;370;54.75556;-88.73667
264867988;44;01.09.2023 04:02;370;55.05611;-88.21445
264867988;45;01.09.2023 04:04;370;55.27361;-87.82889
264867988;46;01.09.2023 04:06;370;55.49611;-87.42806
264867988;47;01.09.2023 04:08;370;55.64111;-87.16306
264867988;48;01.09.2023 04:09;370;55.77389;-86.88139
264867988;49;01.09.2023 04:13;370;55.98695;-86.0275
264867988;50;01.09.2023 04:17;370;56.22056;-85.155
264867988;51;01.09.2023 04:21;370;56.54861;-84.18611
264867988;52;01.09.2023 04:25;370;56.84445;-83.51028
264867988;53;01.09.2023 04:28;370;57.13195;-82.83445
264867988;54;01.09.2023 04:30;370;57.34583;-82.31945
264867988;55;01.09.2023 04:33;370;57.555;-81.80445
264867988;56;01.09.2023 04:37;370;57.85889;-81.03639
264867988;57;01.09.2023 04:40;370;58.09361;-80.42556
264867988;58;01.09.2023 04:43;370;58.33;-79.79417
264867988;59;01.09.2023 04:46;370;58.56028;-79.16278
264867988;60;01.09.2023 04:50;370;58.90278;-78.19056
264867988;61;01.09.2023 04:53;370;59.12056;-77.55139
264867988;62;01.09.2023 04:56;370;59.2825;-77.06445
264867988;63;01.09.2023 04:58;370;59.44111;-76.57833
264867988;64;01.09.2023 05:02;370;59.74083;-75.62945
264867988;65;01.09.2023 05:06;370;60.02861;-74.68056
264867988;66;01.09.2023 05:09;370;60.23695;-73.96806
264867988;67;01.09.2023 05:12;370;60.43917;-73.25528
264867988;68;01.09.2023 05:14;370;60.59139;-72.70278
264867988;69;01.09.2023 05:17;370;60.74028;-72.15028
264867988;70;01.09.2023 05:20;370;60.9775;-71.23917
264867988;71;01.09.2023 05:23;370;61.16583;-70.48861
264867988;72;01.09.2023 05:26;370;61.30028;-69.93611
264867988;73;01.09.2023 05:27;370;61.39111;-69.55556
264867988;74;01.09.2023 05:31;370;61.61361;-68.59278
264867988;75;01.09.2023 05:35;370;61.82639;-67.62972
264867988;76;01.09.2023 05:38;370;62.02972;-66.66667
264867988;77;01.09.2023 05:42;370;62.22361;-65.70361
264867988;78;01.09.2023 05:45;370;62.40833;-64.74083
264867988;79;01.09.2023 05:49;370;62.58445;-63.77778
264867988;80;01.09.2023 05:52;370;62.75167;-62.81472
264867988;81;01.09.2023 05:55;370;62.91083;-61.85195
264867988;82;01.09.2023 05:59;370;63.06167;-60.88889
264867988;83;01.09.2023 06:02;370;63.20445;-59.92583
264867988;84;01.09.2023 06:05;370;63.33945;-58.96306
264867988;85;01.09.2023 06:09;370;63.46667;-58
264867988;86;01.09.2023 06:12;370;63.6925;-57
264867988;87;01.09.2023 06:15;370;63.90806;-56
264867988;88;01.09.2023 06:19;370;64.11361;-55
264867988;89;01.09.2023 06:22;370;64.30917;-54
264867988;90;01.09.2023 06:25;370;64.49556;-53
264867988;91;01.09.2023 06:29;370;64.6725;-52
264867988;92;01.09.2023 06:32;370;64.84056;-51
264867988;93;01.09.2023 06:35;370;65;-50
264867988;94;01.09.2023 06:38;371;65.02778;-49.09083
264867988;95;01.09.2023 06:41;386;65.04972;-48.18195
264867988;96;01.09.2023 06:43;390;65.06639;-47.27278
264867988;97;01.09.2023 06:46;390;65.0775;-46.36361
264867988;98;01.09.2023 06:49;390;65.08278;-45.45445
264867988;99;01.09.2023 06:52;390;65.08278;-44.54556
264867988;100;01.09.2023 06:54;390;65.0775;-43.63639
264867988;101;01.09.2023 06:57;390;65.06639;-42.72722
264867988;102;01.09.2023 07:00;390;65.04972;-41.81806
264867988;103;01.09.2023 07:03;390;65.02778;-40.90917
264867988;104;01.09.2023 07:05;390;65;-40
264867988;105;01.09.2023 07:08;390;65.03;-39
264867988;106;01.09.2023 07:12;390;65.05361;-38
264867988;107;01.09.2023 07:15;390;65.07028;-37
264867988;108;01.09.2023 07:18;390;65.08028;-36
264867988;109;01.09.2023 07:21;390;65.08361;-35
264867988;110;01.09.2023 07:24;390;65.08028;-34
264867988;111;01.09.2023 07:27;390;65.07028;-33
264867988;112;01.09.2023 07:29;390;65.05361;-32
264867988;113;01.09.2023 07:32;390;65.03;-31
264867988;114;01.09.2023 07:35;390;65;-30
264867988;115;01.09.2023 07:39;390;64.93306;-29
264867988;116;01.09.2023 07:42;390;64.85917;-28
264867988;117;01.09.2023 07:45;390;64.77806;-27
264867988;118;01.09.2023 07:48;390;64.68972;-26
264867988;119;01.09.2023 07:51;390;64.59389;-25
264867988;120;01.09.2023 07:54;390;64.49056;-24
264867988;121;01.09.2023 07:57;390;64.37972;-23
264867988;122;01.09.2023 08:00;390;64.26111;-22
264867988;123;01.09.2023 08:03;390;64.13472;-21
264867988;124;01.09.2023 08:06;390;64;-20
264867988;125;01.09.2023 08:10;390;63.62;-19.13111
264867988;126;01.09.2023 08:14;390;63.22389;-18.2625
264867988;127;01.09.2023 08:18;390;62.81139;-17.39361
264867988;128;01.09.2023 08:21;390;62.45028;-16.66111
264867988;129;01.09.2023 08:25;390;62.07611;-15.92889
264867988;130;01.09.2023 08:29;390;61.65917;-15.14222
264867988;131;01.09.2023 08:33;390;61.18667;-14.28528
264867988;132;01.09.2023 08:37;390;60.69417;-13.42806
264867988;133;01.09.2023 08:42;390;60.18028;-12.57111
264867988;134;01.09.2023 08:47;390;59.64417;-11.71417
264867988;135;01.09.2023 08:52;390;59.08445;-10.85695
264867988;136;01.09.2023 08:57;390;58.5;-10
264867988;137;01.09.2023 08:59;390;58.37361;-9.5
264867988;138;01.09.2023 09:03;390;57.90167;-8.91306
264867988;139;01.09.2023 09:06;390;57.61195;-8.56111
264867988;140;01.09.2023 09:08;390;57.3675;-8.27111
264867988;141;01.09.2023 09:10;390;57.13778;-8.00278
264867988;142;01.09.2023 09:12;390;56.95028;-7.785
264867988;143;01.09.2023 09:13;390;56.83445;-7.65278
264867988;144;01.09.2023 09:14;390;56.71945;-7.52195
264867988;145;01.09.2023 09:16;390;56.47667;-7.24972
264867988;146;01.09.2023 09:17;390;56.29139;-7.04417
264867988;147;01.09.2023 09:19;390;56.11722;-6.85389
264867988;148;01.09.2023 09:20;390;56.00195;-6.72861
264867988;149;01.09.2023 09:20;390;55.93306;-6.65389
264867988;150;01.09.2023 09:21;390;55.87556;-6.59195
264867988;151;01.09.2023 09:30;390;54.79167;-5.60833
264867988;152;01.09.2023 09:30;390;54.79111;-5.46445
264867988;153;01.09.2023 09:32;390;54.61861;-5.29167
264867988;154;01.09.2023 09:34;390;54.30945;-4.98639
264867988;155;01.09.2023 09:37;390;54.04361;-4.59306
264867988;156;01.09.2023 09:41;390;53.68445;-3.94945
264867988;157;01.09.2023 09:43;390;53.46833;-3.43445
264867988;158;01.09.2023 09:45;390;53.39195;-3.13445
264867988;159;01.09.2023 09:55;390;52.35667;-1.66361
264867988;160;01.09.2023 09:59;390;51.77139;-1.36139
264867988;161;01.09.2023 09:59;390;51.80389;-1.17611
264867988;162;01.09.2023 10:04;390;51.29583;-0.53195
264867988;163;01.09.2023 10:09;335;50.76056;0.12195
264867988;164;01.09.2023 10:11;302;50.5825;0.34972
264867988;165;01.09.2023 10:12;283;50.47111;0.49111
264867988;166;01.09.2023 10:13;261;50.35167;0.64139
264867988;167;01.09.2023 10:15;241;50.18667;0.84806
264867988;168;01.09.2023 10:16;228;50.0575;1.00806
264867988;169;01.09.2023 10:20;187;49.65167;1.37945
264867988;170;01.09.2023 10:21;175;49.55639;1.47972
264867988;171;01.09.2023 10:22;163;49.46556;1.57528
264867988;172;01.09.2023 10:25;133;49.3475;2.04639
264867988;173;01.09.2023 10:28;90;49.25528;2.51472
264867988;174;01.09.2023 10:32;40;49.18833;3.05639
264867988;175;01.09.2023 10:34;40;49.04833;2.95861
264867988;176;01.09.2023 10:37;24;49.00306;2.76306
264867988;177;01.09.2023 10:40;0;49.00972;2.54778
264867989;0;31.08.2023 23:34;0;40.64028;-73.77833
264867989;1;01.09.2023 00:28;0;40.64028;-73.77833
264867989;2;01.09.2023 00:36;150;40.38639;-72.98278
264867989;3;01.09.2023 00:42;239;40.56695;-72.17361
264867989;4;01.09.2023 00:46;288;40.74083;-71.36445
264867989;5;01.09.2023 00:50;322;40.90833;-70.55528
264867989;6;01.09.2023 00:54;350;41.06917;-69.74611
264867989;7;01.09.2023 00:59;350;41.45695;-68.83083
264867989;8;01.09.2023 01:04;350;41.83333;-67.91528
264867989;9;01.09.2023 01:09;350;42.19778;-67
264867989;10;01.09.2023 02:18;370;46.5;-52
264867989;11;01.09.2023 02:23;370;46.75556;-51
264867989;12;01.09.2023 02:27;370;47;-50
264867989;13;01.09.2023 02:32;370;47.225;-49.09083
264867989;14;01.09.2023 02:36;370;47.44111;-48.18195
264867989;15;01.09.2023 02:40;370;47.64806;-47.27278
264867989;16;01.09.2023 02:44;370;47.84667;-46.36361
264867989;17;01.09.2023 02:48;370;48.03639;-45.45445
264867989;18;01.09.2023 02:52;370;48.2175;-44.54556
264867989;19;01.09.2023 02:56;370;48.39028;-43.63639
264867989;20;01.09.2023 03:00;370;48.555;-42.72722
264867989;21;01.09.2023 03:04;370;48.71139;-41.81806
264867989;22;01.09.2023 03:08;370;48.85972;-40.90917
264867989;23;01.09.2023 03:12;370;49;-40
264867989;24;01.09.2023 03:17;370;49.14111;-39
264867989;25;01.09.2023 03:21;370;49.27306;-38
264867989;26;01.09.2023 03:26;370;49.39556;-37
264867989;27;01.09.2023 03:30;370;49.50861;-36
264867989;28;01.09.2023 03:35;370;49.61306;-35
264867989;29;01.09.2023 03:39;370;49.70806;-34
264867989;30;01.09.2023 03:44;370;49.79445;-33
264867989;31;01.09.2023 03:48;370;49.87167;-32
264867989;32;01.09.2023 03:53;370;49.94028;-31
264867989;33;01.09.2023 03:58;370;50;-30
264867989;34;01.09.2023 04:02;370;49.94028;-29
264867989;35;01.09.2023 04:07;370;49.87167;-28
264867989;36;01.09.2023 04:11;370;49.79445;-27
264867989;37;01.09.2023 04:16;370;49.70806;-26
264867989;38;01.09.2023 04:20;370;49.61306;-25
264867989;39;01.09.2023 04:25;370;49.50861;-24
264867989;40;01.09.2023 04:30;370;49.39556;-23
264867989;41;01.09.2023 04:34;370;49.27306;-22
264867989;42;01.09.2023 04:39;370;49.14111;-21
264867989;43;01.09.2023 04:44;370;49;-20
264867989;44;01.09.2023 04:48;370;49.01611;-19.09667
264867989;45;01.09.2023 04:52;370;49.02445;-18.27722
264867989;46;01.09.2023 04:56;370;49.02695;-17.45806
264867989;47;01.09.2023 05:00;370;49.02389;-16.63861
264867989;48;01.09.2023 05:04;370;49.01472;-15.81945
264867989;49;01.09.2023 05:08;370;49;-15
264867989;50;01.09.2023 05:08;370;49;-14.98333
264867989;51;01.09.2023 05:13;370;49.00417;-13.99167
264867989;52;01.09.2023 05:17;370;49;-13
264867989;53;01.09.2023 05:20;370;49.02806;-12.38417
264867989;54;01.09.2023 05:23;370;49.05278;-11.76833
264867989;55;01.09.2023 05:27;370;49.17695;-10.82639
264867989;56;01.09.2023 05:31;370;49.29278;-9.88417
264867989;57;01.09.2023 05:36;370;49.40028;-8.94222
264867989;58;01.09.2023 05:40;370;49.5;-8
264867989;59;01.09.2023 05:44;370;49.37806;-7.12083
264867989;60;01.09.2023 05:44;370;49.33639;-7.07139
264867989;61;01.09.2023 05:47;370;49.30861;-6.36556
264867989;62;01.09.2023 05:50;370;49.27667;-5.65945
264867989;63;01.09.2023 05:54;370;49.24028;-4.95361
264867989;64;01.09.2023 05:57;370;49.19361;-4.15556
264867989;65;01.09.2023 06:01;370;49.14139;-3.35778
264867989;66;01.09.2023 06:03;370;49.09556;-2.72167
264867989;67;01.09.2023 06:06;370;49.04639;-2.08556
264867989;68;01.09.2023 06:10;390;48.96167;-1.16222
264867989;69;01.09.2023 06:14;390;48.86917;-0.23889
264867989;70;01.09.2023 06:19;390;48.76917;0.68445
264867989;71;01.09.2023 06:22;390;48.67167;1.43806
264867989;72;01.09.2023 06:25;390;48.56861;2.19195
264867989;73;01.09.2023 06:28;390;48.55222;2.75
264867989;74;01.09.2023 06:29;390;48.545;2.97083
264867989;75;01.09.2023 06:30;390;48.53667;3.21667
264867989;76;01.09.2023 06:31;390;48.52472;3.53333
264867989;77;01.09.2023 06:33;390;48.50472;4.02222
264867989;78;01.09.2023 06:37;390;48.27806;4.67361
264867989;79;01.09.2023 06:39;390;48.29389;5.15361
264867989;80;01.09.2023 06:39;390;48.19472;5.17639
264867989;81;01.09.2023 06:41;390;48.13667;5.49528
264867989;82;01.09.2023 06:43;386;48.06778;6.05361
264867989;83;01.09.2023 06:47;347;47.90639;6.80056
264867989;84;01.09.2023 06:51;310;47.73889;7.54778
264867989;85;01.09.2023 06:56;310;47.26028;8.5
264867989;86;01.09.2023 06:58;306;47.03945;8.53222
264867989;87;01.09.2023 07:01;250;46.60667;8.59417
264867989;88;01.09.2023 07:03;218;46.43611;8.61833
264867989;89;01.09.2023 07:04;190;46.27306;8.47222
264867989;90;01.09.2023 07:06;190;46.10972;8.49556
264867989;91;01.09.2023 07:08;161;45.8975;8.60972
264867989;92;01.09.2023 07:10;129;45.76445;8.76417
264867989;93;01.09.2023 07:12;107;45.6175;8.87695
264867989;94;01.09.2023 07:13;88;45.50306;8.90806
264867989;95;01.09.2023 07:15;61;45.38833;8.93917
264867989;96;01.09.2023 07:19;32;45.37833;8.77695
264867989;97;01.09.2023 07:22;26;45.51111;8.76667
264867989;98;01.09.2023 07:24;0;45.63;8.72306
264867991;0;31.08.2023 23:53;0;37.33333;-121.91667
264867991;1;01.09.2023 00:03;0;37.33333;-121.91667
264867991;2;01.09.2023 00:12;266;38.07445;-121.00389
264867991;3;01.09.2023 00:22;402;39.18028;-120.26972
264867991;4;01.09.2023 00:26;410;39.53139;-119.65611
264867991;5;01.09.2023 00:34;410;40.29278;-118.72528
264867991;6;01.09.2023 00:41;410;41.03;-117.79472
264867991;7;01.09.2023 00:48;410;41.74389;-116.86389
264867991;8;01.09.2023 00:54;410;42.43472;-115.93306
264867991;9;01.09.2023 01:01;410;43.10361;-115.00222
264867991;10;01.09.2023 01:07;410;43.75056;-114.07167
264867991;11;01.09.2023 01:13;410;44.37639;-113.14083
264867991;12;01.09.2023 01:19;410;44.98195;-112.21
264867991;13;01.09.2023 01:25;410;45.56722;-111.27945
264867991;14;01.09.2023 01:31;410;46.13361;-110.34861
264867991;15;01.09.2023 01:37;410;46.68083;-109.41778
264867991;16;01.09.2023 01:43;410;47.21;-108.48695
264867991;17;01.09.2023 01:48;410;47.72111;-107.55639
264867991;18;01.09.2023 01:53;410;48.21528;-106.62556
264867991;19;01.09.2023 01:58;410;48.67167;-105.80861
264867991;20;01.09.2023 02:03;410;49.11445;-104.99139
264867991;21;01.09.2023 02:08;410;49.54361;-104.17445
264867991;22;01.09.2023 02:12;410;49.95972;-103.35722
264867991;23;01.09.2023 02:17;410;50.36306;-102.54028
264867991;24;01.09.2023 02:22;410;50.75445;-101.69361
264867991;25;01.09.2023 02:26;410;51.13333;-100.84667
264867991;26;01.09.2023 02:31;410;51.5;-100
264867991;27;01.09.2023 02:33;410;51.72945;-99.52139
264867991;28;01.09.2023 02:35;410;51.92445;-99.10778
264867991;29;01.09.2023 02:37;410;52.05139;-98.835
264867991;30;01.09.2023 02:40;410;52.22583;-98.19639
264867991;31;01.09.2023 02:43;410;52.39556;-97.55778
264867991;32;01.09.2023 02:48;410;52.83639;-96.61306
264867991;33;01.09.2023 02:53;410;53.26139;-95.66833
264867991;34;01.09.2023 02:58;410;53.67056;-94.72361
264867991;35;01.09.2023 03:03;410;54.06472;-93.77889
264867991;36;01.09.2023 03:07;414;54.44445;-92.83417
264867991;37;01.09.2023 03:12;441;54.80972;-91.88945
264867991;38;01.09.2023 03:16;450;55.16167;-90.94472
264867991;39;01.09.2023 03:21;450;55.5;-90
264867991;40;01.09.2023 03:25;450;55.80278;-89
264867991;41;01.09.2023 03:30;450;56.09306;-88
264867991;42;01.09.2023 03:34;450;56.37111;-87
264867991;43;01.09.2023 03:38;450;56.63722;-86
264867991;44;01.09.2023 03:42;450;56.89167;-85
264867991;45;01.09.2023 03:46;450;57.13472;-84
264867991;46;01.09.2023 03:50;450;57.36695;-83
264867991;47;01.09.2023 03:54;450;57.58833;-82
264867991;48;01.09.2023 03:58;450;57.79917;-81
264867991;49;01.09.2023 04:02;450;58;-80
264867991;50;01.09.2023 04:06;450;58.19167;-79
264867991;51;01.09.2023 04:10;450;58.37361;-78
264867991;52;01.09.2023 04:13;450;58.54611;-77
264867991;53;01.09.2023 04:17;450;58.70917;-76
264867991;54;01.09.2023 04:21;450;58.86306;-75
264867991;55;01.09.2023 04:24;450;59.00778;-74
264867991;56;01.09.2023 04:28;450;59.14361;-73
264867991;57;01.09.2023 04:32;450;59.27111;-72
264867991;58;01.09.2023 04:35;450;59.38972;-71
264867991;59;01.09.2023 04:39;450;59.5;-70
264867991;60;01.09.2023 04:42;450;59.6325;-69.03333
264867991;61;01.09.2023 04:45;450;59.75722;-68.06667
264867991;62;01.09.2023 04:49;450;59.87361;-67.1
264867991;63;01.09.2023 04:52;450;59.9825;-66.13333
264867991;64;01.09.2023 04:55;450;60.08333;-65.16667
264867991;65;01.09.2023 04:59;450;60.15306;-64.27083
264867991;66;01.09.2023 05:02;450;60.21639;-63.375
264867991;67;01.09.2023 05:05;450;60.27361;-62.47917
264867991;68;01.09.2023 05:08;450;60.32445;-61.58333
264867991;69;01.09.2023 05:11;450;60.36917;-60.6875
264867991;70;01.09.2023 05:14;450;60.40778;-59.79167
264867991;71;01.09.2023 05:17;450;60.44028;-58.89583
264867991;72;01.09.2023 05:20;450;60.46667;-58
264867991;73;01.09.2023 05:23;450;60.56056;-57
264867991;74;01.09.2023 05:26;450;60.64667;-56
264867991;75;01.09.2023 05:30;450;60.72472;-55
264867991;76;01.09.2023 05:33;450;60.795;-54
264867991;77;01.09.2023 05:36;450;60.85778;-53
264867991;78;01.09.2023 05:40;450;60.91278;-52
264867991;79;01.09.2023 05:43;450;60.96;-51
264867991;80;01.09.2023 05:46;450;61;-50
264867991;81;01.09.2023 05:49;450;61.03056;-49.09083
264867991;82;01.09.2023 05:52;450;61.055;-48.18195
264867991;83;01.09.2023 05:55;450;61.07333;-47.27278
264867991;84;01.09.2023 05:58;450;61.08556;-46.36361
264867991;85;01.09.2023 06:01;450;61.09167;-45.45445
264867991;86;01.09.2023 06:04;450;61.09167;-44.54556
264867991;87;01.09.2023 06:07;450;61.08556;-43.63639
264867991;88;01.09.2023 06:10;450;61.07333;-42.72722
264867991;89;01.09.2023 06:13;450;61.055;-41.81806
264867991;90;01.09.2023 06:16;450;61.03056;-40.90917
264867991;91;01.09.2023 06:19;450;61;-40
264867991;92;01.09.2023 06:23;450;60.93583;-39
264867991;93;01.09.2023 06:26;450;60.86389;-38
264867991;94;01.09.2023 06:29;450;60.78417;-37
264867991;95;01.09.2023 06:33;450;60.69667;-36
264867991;96;01.09.2023 06:36;450;60.60111;-35
264867991;97;01.09.2023 06:39;450;60.49778;-34
264867991;98;01.09.2023 06:43;450;60.38583;-33
264867991;99;01.09.2023 06:46;450;60.26583;-32
264867991;100;01.09.2023 06:49;450;60.13722;-31
264867991;101;01.09.2023 06:53;450;60;-30
264867991;102;01.09.2023 06:56;450;59.84361;-29
264867991;103;01.09.2023 07:00;450;59.67833;-28
264867991;104;01.09.2023 07:03;450;59.50361;-27
264867991;105;01.09.2023 07:07;450;59.31945;-26
264867991;106;01.09.2023 07:10;450;59.12528;-25
264867991;107;01.09.2023 07:14;450;58.92139;-24
264867991;108;01.09.2023 07:18;450;58.70695;-23
264867991;109;01.09.2023 07:22;450;58.48222;-22
264867991;110;01.09.2023 07:25;450;58.24667;-21
264867991;111;01.09.2023 07:29;450;58;-20
264867991;112;01.09.2023 07:33;450;57.82;-19
264867991;113;01.09.2023 07:37;450;57.63028;-18
264867991;114;01.09.2023 07:41;450;57.43056;-17
264867991;115;01.09.2023 07:45;450;57.22056;-16
264867991;116;01.09.2023 07:49;450;57;-15
264867991;117;01.09.2023 07:49;450;57;-14.98333
264867991;118;01.09.2023 07:52;450;56.77889;-14.31583
264867991;119;01.09.2023 07:56;450;56.48667;-13.43278
264867991;120;01.09.2023 08:00;450;56.18333;-12.55
264867991;121;01.09.2023 08:00;450;56.13333;-12.45
264867991;122;01.09.2023 08:04;450;55.84528;-11.63333
264867991;123;01.09.2023 08:08;450;55.5475;-10.81667
264867991;124;01.09.2023 08:12;450;55.23945;-10
264867991;125;01.09.2023 08:16;450;54.93056;-9.13083
264867991;126;01.09.2023 08:20;450;54.61028;-8.26195
264867991;127;01.09.2023 08:24;443;54.27889;-7.39278
264867991;128;01.09.2023 08:24;440;54.26667;-7.35
264867991;129;01.09.2023 08:29;392;53.90861;-6.425
264867991;130;01.09.2023 08:34;330;53.53722;-5.5
264867991;131;01.09.2023 08:35;321;53.52861;-5.15917
264867991;132;01.09.2023 08:37;310;53.51889;-4.8525
264867991;133;01.09.2023 08:41;282;53.48639;-3.96111
264867991;134;01.09.2023 08:43;270;53.41333;-3.60833
264867991;135;01.09.2023 08:45;229;53.19417;-3.1925
264867991;136;01.09.2023 08:47;200;53.07667;-2.88278
264867991;137;01.09.2023 08:51;135;52.81861;-2.3075
264867991;138;01.09.2023 08:56;50;52.61333;-1.91722
264867991;139;01.09.2023 08:59;23;52.54028;-1.845
264867991;140;01.09.2023 09:01;0;52.45389;-1.74806
264867992;0;01.09.2023 01:12;0;19.435;-99.075
264867992;1;01.09.2023 01:22;0;19.435;-99.075
264867992;2;01.09.2023 01:34;255;20.43389;-98.89056
264867992;3;01.09.2023 01:49;350;22.28972;-97.86306
264867992;4;01.09.2023 01:52;350;22.64195;-97.6225
264867992;5;01.09.2023 01:57;350;23.1475;-97.27472
264867992;6;01.09.2023 01:58;350;23.29778;-97.17083
264867992;7;01.09.2023 02:01;350;23.69833;-96.8925
264867992;8;01.09.2023 02:04;350;24.05195;-96.64472
264867992;9;01.09.2023 02:09;350;24.65972;-96.21528
264867992;10;01.09.2023 02:12;350;24.95222;-96.00695
264867992;11;01.09.2023 02:18;350;25.63333;-95.51667
264867992;12;01.09.2023 02:32;350;27.08445;-93.88889
264867992;13;01.09.2023 02:37;350;27.68222;-93.20028
264867992;14;01.09.2023 02:41;350;28.10445;-92.70722
264867992;15;01.09.2023 02:43;350;28.25;-92.53528
264867992;16;01.09.2023 02:57;350;29.66445;-90.82917
264867992;17;01.09.2023 03:02;350;29.85028;-90.00306
264867992;18;01.09.2023 03:08;350;30.48028;-89.24445
264867992;19;01.09.2023 03:14;350;31.09806;-88.48611
264867992;20;01.09.2023 03:28;350;32.22222;-86.31972
264867992;21;01.09.2023 03:35;350;32.81278;-85.32139
264867992;22;01.09.2023 03:41;350;33.38778;-84.32306
264867992;23;01.09.2023 03:48;350;33.9475;-83.32472
264867992;24;01.09.2023 03:53;350;34.49611;-82.62583
264867992;25;01.09.2023 03:58;350;35.03361;-81.92695
264867992;26;01.09.2023 04:04;350;35.54667;-80.95167
264867992;27;01.09.2023 04:10;352;36.04556;-79.97639
264867992;28;01.09.2023 04:15;370;36.55056;-79.26028
264867992;29;01.09.2023 04:20;370;37.045;-78.54445
264867992;30;01.09.2023 04:24;370;37.52861;-77.82833
264867992;31;01.09.2023 04:25;370;37.52333;-77.66445
264867992;32;01.09.2023 04:27;370;37.72333;-77.30083
264867992;33;01.09.2023 04:30;370;37.97028;-76.84472
264867992;34;01.09.2023 04:30;370;38.03695;-76.75167
264867992;35;01.09.2023 04:31;370;38.09972;-76.66417
264867992;36;01.09.2023 04:33;370;38.28778;-76.40028
264867992;37;01.09.2023 04:33;370;38.26917;-76.2875
264867992;38;01.09.2023 04:36;370;38.46917;-75.90806
264867992;39;01.09.2023 04:38;370;38.67917;-75.505
264867992;40;01.09.2023 04:40;370;38.86083;-75.15195
264867992;41;01.09.2023 04:42;370;39.07;-74.74056
264867992;42;01.09.2023 04:48;370;39.53945;-73.79778
264867992;43;01.09.2023 04:53;370;39.995;-72.855
264867992;44;01.09.2023 04:58;370;40.43722;-71.91222
264867992;45;01.09.2023 05:03;370;40.86611;-70.96945
264867992;46;01.09.2023 05:09;370;41.28195;-70.02667
264867992;47;01.09.2023 05:12;370;41.52083;-69.27
264867992;48;01.09.2023 05:16;370;41.75306;-68.51333
264867992;49;01.09.2023 05:20;370;41.97861;-67.75667
264867992;50;01.09.2023 05:24;370;42.19778;-67
264867992;51;01.09.2023 05:25;370;42.29056;-66.69083
264867992;52;01.09.2023 05:26;370;42.37778;-66.39361
264867992;53;01.09.2023 05:28;370;42.46917;-66.08111
264867992;54;01.09.2023 05:29;370;42.55861;-65.77195
264867992;55;01.09.2023 05:31;370;42.64889;-65.45528
264867992;56;01.09.2023 05:32;370;42.73472;-65.15083
264867992;57;01.09.2023 05:33;370;42.78028;-64.9875
264867992;58;01.09.2023 05:34;370;42.82417;-64.82945
264867992;59;01.09.2023 05:35;370;42.86361;-64.68556
264867992;60;01.09.2023 05:35;370;42.90722;-64.52695
264867992;61;01.09.2023 05:36;370;42.95083;-64.36611
264867992;62;01.09.2023 05:37;370;42.99306;-64.21028
264867992;63;01.09.2023 05:38;370;43.03806;-64.04333
